ticker,company_name,industry,kpi_name,kpi_category,kpi_unit,kpi_output_type,kpi_description,kpi_tags,kpi_source,kpi_formula,var_a_type,var_a_name,var_b_type,var_b_name
DRVN,Driven Brands Holdings Inc,Automotive Retailers,"Store Count - Paint, Collision & Glass",Store Count,stores,$,Currency value of Store Count,"store,  count,  paint,  collision,  glass, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores Count,n,Number of Stores
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Store Count - Platform Services,Store Count,stores,$,Currency value of Store Count,"store,  count,  platformservices, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores Count,n,Number of Stores
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Average sales price per unit sold - New vehicle retail,Average sales price per unit sold,$,$,Currency value of Average per Unit New Vehicle Sales Price sold,"salesprice,  unitsold,  newvehicle,  retail, gpi, group 1 automotive, automotive retailers",EventVester,A-B,A,Average per Unit New Vehicle Sales Price sold,B,New Vehicles Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Average sales price per unit sold - Used vehicle retail,Average sales price per unit sold,$,$,Currency value of Average per Unit Vehicle Sales Price sold,"salesprice,  unitsold,  usedvehicleretail, gpi, group 1 automotive, automotive retailers",EventVester,A-B,A,Average per Unit Vehicle Sales Price sold,B,Used Vehicles Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Gross profit per unit sold - New vehicle retail sales,Gross profit per unit sold,$,$,Currency value of Gross Profit per Unit New Vehicle Sales sold,"grossprofit,  newvehicle,  retailsales, gpi, group 1 automotive, automotive retailers",EventVester,A/B,A,Gross Profit per Unit New Vehicle Sales sold,B,Units Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Gross profit per unit sold - Total used,Gross profit per unit sold,$,$,Currency value of Total Gross Profit per Unit sold,"grossprofit,  totalused, gpi, group 1 automotive, automotive retailers",EventVester,A/B,A,Total Gross Profit per Unit sold,B,Units Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Gross profit per unit sold - Used vehicle retail sales,Gross profit per unit sold,$,$,Currency value of Gross Profit per Unit Vehicle Sales sold,"grossprofit,  usedvehicleretailsales, gpi, group 1 automotive, automotive retailers",EventVester,A/B,A,Gross Profit per Unit Vehicle Sales sold,B,Units Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Gross profit per unit sold - Used vehicle wholesale sales,Gross profit per unit sold,$,$,Currency value of Gross Profit per Unit Vehicle Sales sold,"grossprofit,  usedvehiclewholesalesales, gpi, group 1 automotive, automotive retailers",EventVester,A/B,A,Gross Profit per Unit Vehicle Sales sold,B,Units Sold
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Revenue by geographic area - Brazil Revenue,Revenue by geographic area,$,$,Currency value of Geographic Revenue,"revenue,  geographicarea,  brazil,  revenue, gpi, group 1 automotive, automotive retailers",EventVester,A,A,Geographic Revenue,,
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Revenue by geographic area - U.K. Revenue,Revenue by geographic area,$,$,Currency value of Geographic Revenue,"revenue,  geographicarea,  u.k.,  revenue, gpi, group 1 automotive, automotive retailers",EventVester,A,A,Geographic Revenue,,
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Revenue by geographic area - U.S. Revenue,Revenue by geographic area,$,$,Currency value of Geographic Revenue,"revenue,  geographicarea,  us,  revenue, gpi, group 1 automotive, automotive retailers",EventVester,A,A,Geographic Revenue,,
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,"Segment Revenue - Finance, insurance and other, net",Segment Revenue,$,$,Currency value of Segment Net Revenue,"segment,  revenue,  finance,  insurance,  other,  net, gpi, group 1 automotive, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Revenue,n,Number of Segments
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Segment Revenue - New vehicle retail sales,Segment Revenue,$,$,Currency value of Segment New Vehicle Sales Revenue,"segment,  revenue,  newvehicle,  retailsales, gpi, group 1 automotive, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment New Vehicle Sales Revenue,n,Number of Segments
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Segment Revenue - Parts and service sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  parts,  servicesales, gpi, group 1 automotive, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Segment Revenue - Used vehicle retail sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  usedvehicleretailsales, gpi, group 1 automotive, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Segment Revenue - Used vehicle wholesale sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  usedvehiclewholesalesales, gpi, group 1 automotive, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Units sold - Retail new vehicles sold,Units sold,vehicles,$,Currency value of New vehicles sold,"unitssold,  retailnew,  vehiclessold, gpi, group 1 automotive, automotive retailers",EventVester,A,A,New vehicles sold,,
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Units sold - Retail used vehicles sold,Units sold,vehicles,$,Currency value of vehicles sold,"unitssold,  retail,  usedvehicles, gpi, group 1 automotive, automotive retailers",EventVester,A,A,vehicles sold,,
GPI,"Group 1 Automotive, Inc.",Automotive Retailers,Units sold - Wholesale used vehicles sold,Units sold,vehicles,$,Currency value of vehicles sold,"unitssold,  wholesale,  usedvehicles, gpi, group 1 automotive, automotive retailers",EventVester,A,A,vehicles sold,,
IAA,Insurance Auto Auctions Inc.,Automotive Retailers,Revenue by geographic area - International Revenue,Revenue by geographic area,$,$,Currency value of Geographic Revenue,"revenue,  geographicarea,  international,  revenue, iaa, insurance auto auctions , automotive retailers",EventVester,A,A,Geographic Revenue,,
IAA,Insurance Auto Auctions Inc.,Automotive Retailers,Revenue by geographic area - United States Revenue,Revenue by geographic area,$,$,Currency value of Geographic Revenue,"revenue,  geographicarea,  unitedstates,  revenue, iaa, insurance auto auctions , automotive retailers",EventVester,A,A,Geographic Revenue,,
IAA,Insurance Auto Auctions Inc.,Automotive Retailers,Revenue by Segment - Service revenues,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  service,  revenues, iaa, insurance auto auctions , automotive retailers",EventVester,A,A,Segment Revenue,,
IAA,Insurance Auto Auctions Inc.,Automotive Retailers,Revenue by Segment - Vehicle sales,Revenue by Segment,$,$,Currency value of Segment Vehicle Sales Revenue,"revenue,  segment,  vehiclesales, iaa, insurance auto auctions , automotive retailers",EventVester,A,A,Segment Vehicle Sales Revenue,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Active dealers,Active dealers,Dealers,#,Number of Active Dealers,"activedealers,  activedealers, kar, kar auction services, automotive retailers",EventVester,A,A,Active Dealers,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Land - Acres of land per site,Land,acres,#,Number of per Unit,"acresl,  site, kar, kar auction services, automotive retailers",EventVester,A,A,per Unit,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Number of locations,Number of locations,Locations,#,Number of Locations,"locations,  locations, kar, kar auction services, automotive retailers",EventVester,A,A,Locations,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Private label websites,Private label websites,Websites,#,Number of Website,"privatelabelwebsites, kar, kar auction services, automotive retailers",EventVester,A,A,Website,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Sale of used vehicles,Sale of used vehicles,$,$,Currency value of vehicles,"saleusedvehicles, kar, kar auction services, automotive retailers",EventVester,A,A,vehicles,,
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Segment Revenue - Auction fees,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  auctionfees, kar, kar auction services, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Segment Revenue - Finance-related revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  financerelated,  revenue, kar, kar auction services, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Segment Revenue - Purchased vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  purchasedvehiclesales, kar, kar auction services, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Segment Revenue - Service revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  service,  revenue, kar, kar auction services, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
KAR,"KAR Auction Services, Inc.",Automotive Retailers,Vehicles - Vehicles floorplanned by AFC,Vehicles,%,%,Percentage of vehicles,"vehicles,  vehiclesfloorplannedbyafc, kar, kar auction services, automotive retailers",EventVester,A,A,vehicles,,
KMX,"CARMAX, INC.",Automotive Retailers,Average Selling Price - Used vehicles,Average Selling Price,$ per unit,R,Ratio of Average Selling Price vehicles,"sellingprice,  usedvehicles, kmx, carmax, automotive retailers",EventVester,A/B,A,Vehicle Selling Price,,
KMX,"CARMAX, INC.",Automotive Retailers,Average Selling Price - Wholesale vehicles,Average Selling Price,$ per unit,R,Ratio of Average Selling Price vehicles,"sellingprice,  wholesalevehicles, kmx, carmax, automotive retailers",EventVester,A/B,A,Vehicle Selling Price,,
KMX,"CARMAX, INC.",Automotive Retailers,Average Selling Price for Used Behicles - Used Vehicles,Average Selling Price for Used Behicles,$ per unit,R,Ratio of Average Selling Price vehicles,"usedvehicles, kmx, carmax, automotive retailers",EventVester,A/B,A,Vehicle Selling Price,,
KMX,"CARMAX, INC.",Automotive Retailers,Average Selling Price for Wholesale Vehicles - Wholesale Vehicles,Average Selling Price for Wholesale Vehicles,$ per unit,R,Ratio of Average Selling Price vehicles,"wholesalevehicles, kmx, carmax, automotive retailers",EventVester,A/B,A,Vehicle Selling Price,,
KMX,"CARMAX, INC.",Automotive Retailers,CarMax Auto Finance - Interest and fee income,CarMax Auto Finance,$,$,Currency value of interest and fee income,"interest,  feeome, kmx, carmax, automotive retailers",EventVester,A,A,interest and fee income,,
KMX,"CARMAX, INC.",Automotive Retailers,CarMax Auto Finance Interest and Fee Income - Interest and fee income,CarMax Auto Finance Interest and Fee Income,$,$,Currency value of interest and fee income,"interest,  feeome, kmx, carmax, automotive retailers",EventVester,A,A,interest and fee income,,
KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - New vehicle sales,Segment Revenue,$,$,Currency value of Segment New Vehicle Sales Revenue,"segment,  revenue,  newvehicle,  sales, kmx, carmax, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment New Vehicle Sales Revenue,n,Number of Segments
KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Other sales and revenues,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  othersales,  revenues, kmx, carmax, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Used vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  usedvehiclesales, kmx, carmax, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
KMX,"CARMAX, INC.",Automotive Retailers,Segment Revenue - Wholesale vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  wholesalevehiclesales, kmx, carmax, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total new vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total New Vehicle Sales,"segmentvehicle,  unitsales,  totalsales,  newvehicles, kmx, carmax, automotive retailers",EventVester,A,A,Segment Total New Vehicle Sales,,
KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total used vehicle unit sales,Segment Vehicle Unit Sales,units,#,Number of Segment Total Vehicle Sales,"segmentvehicle,  unitsales,  totalsales,  usedvehicles, kmx, carmax, automotive retailers",EventVester,A,A,Segment Total Vehicle Sales,,
KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total used vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total Vehicle Sales,"segmentvehicle,  unitsales,  totalsales,  usedvehicles, kmx, carmax, automotive retailers",EventVester,A,A,Segment Total Vehicle Sales,,
KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total wholesale vehicle unit sales,Segment Vehicle Unit Sales,units,#,Number of Segment Total Vehicle Sales,"segmentvehicle,  unitsales,  totalwholesalevehicle,  unitsales, kmx, carmax, automotive retailers",EventVester,A,A,Segment Total Vehicle Sales,,
KMX,"CARMAX, INC.",Automotive Retailers,Segment Vehicle Unit Sales - Total wholesale vehicle unit sales,Segment Vehicle Unit Sales,vehicles,$,Currency value of Segment Total Vehicle Sales,"segmentvehicle,  unitsales,  totalwholesalevehicle,  unitsales, kmx, carmax, automotive retailers",EventVester,A-B,A,Segment Total Vehicle Sales,B,Segment Total Vehicle Sales previous period
KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Used vehicle revenues,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales Revenue,"vehicle,  saleschanges,  usedvehicle,  revenues, kmx, carmax, automotive retailers",EventVester,(A-B)/A,A,Vehicle Sales Revenue,B,Sales previous period
KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Used vehicle units,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales,"vehicle,  saleschanges,  usedvehicles, kmx, carmax, automotive retailers",EventVester,(A-B)/A,A,Vehicle Sales,B,Sales previous period
KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Wholesale vehicle revenues,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales Revenue,"vehicle,  saleschanges,  wholesalevehicle,  revenues, kmx, carmax, automotive retailers",EventVester,(A-B)/A,A,Vehicle Sales Revenue,B,Sales previous period
KMX,"CARMAX, INC.",Automotive Retailers,Vehicle Sales Changes - Wholesale vehicle units,Vehicle Sales Changes,%,%,Percentage of Vehicle Sales,"vehicle,  saleschanges,  wholesalevehicleunits, kmx, carmax, automotive retailers",EventVester,(A-B)/A,A,Vehicle Sales,B,Sales previous period
